imdbId,title,releaseYear,releaseDate,genre,actors,directors,sequel,hitFlop
tt0437279,Khamoshh... Khauff Ki Raat,2005,15-Apr-05,Thriller,Shilpa Shetty | Juhi Chawla | Rajiv Singh | Shawar Ali,Deepak Tijori,0,1
tt0437407,Parineeta,2005,10-Jun-05,Drama | Musical | Romance,Saif Ali Khan | Vidya Balan | Sanjay Dutt | Dia Mirza,Pradeep Sarkar,0,3
tt0438153,Let's Enjoy,2004,01-Oct-04,Comedy,Shomendra Bose | Aashish Chaudhary | Roshni Chopra | Arzoo Govitrikar,Siddharth Anand Kumar | Ankur Tewari,0,1
tt0438875,Insan,2005,14-Jan-05,Drama | War,Akshay Kumar | Ajay Devgn | Tusshar Kapoor | Esha Deol,K. Subhash,0,1
tt0438894,Kisse Pyaar Karo?n,2009,27-Feb-09,Action | Comedy | Crime,Arshad Warsi | Aashish Chaudhary | Yash Tonk | Udita Goswami,Ajay Chandhok,0,1
tt0438981,Silsiilay,2005,17-Jun-05,Drama,Tabu | Bhoomika Chawla | Riya Sen | Celina Jaitly,Khalid Mohamed,0,1
tt0439662,Fanaa,2006,26-May-06,Drama | Musical | Romance,Aamir Khan | Kajol | Rishi Kapoor | Tabu,Kunal Kohli,0,7
tt0439754,Pyaar Mein Twist,2005,02-Sep-05,Comedy | Drama | Musical,Rishi Kapoor | Dimple Kapadia | Vikas Bhalla | Emma Bunton,Hriday Shetty,0,1
tt0439872,Wajahh: A Reason to Kill,2004,08-Oct-04,Thriller,Arbaaz Khan | Gracy Singh | Shamita Shetty | Zulfi Sayed,Gautam Adhikari,0,1
tt0441048,Dhoom:2,2006,24-Nov-06,Action | Thriller,Abhishek Bachchan | Uday Chopra | Hrithik Roshan | Aishwarya Rai Bachchan,Sanjay Gadhvi,1,8
tt0442606,Mulaqaat,2002,N/A,Drama | Thriller,Vinay Anand | Arun Bakshi | Rita Bhaduri | Milind Gunaji,K. Ravi Shankar,0,1
tt0442764,Dil Jo Bhi Kahey...,2005,23-Sep-05,Romance,Amitabh Bachchan | Revathy | Karan Sharma | Annabelle Wallis,Romesh Sharma,0,1
tt0442799,Kis Kis Ki Kismat,2004,22-Oct-04,Comedy,Mallika Sherawat | Rati Agnihotri | Kurush Deboo | Tinnu Anand,Govind Menon,0,1
tt0442855,Vaada,2005,07-Jan-05,Romance | Mystery | Drama,Arjun Rampal | Zayed Khan | Ameesha Patel | Alok Nath,Satish Kaushik,0,2
tt0443208,Rog,2005,07-Jan-05,Mystery | Romance | Thriller,Irrfan Khan | Suhel Seth | Himanshu Malik | Shyamoli Varma,Himanshu Brahmbhatt,0,1
tt0443331,Milenge Milenge,2010,09-Jul-10,Drama | Romance,Kareena Kapoor | Shahid Kapoor | Aarti Chhabria | Delnaaz Irani,Satish Kaushik,0,2
tt0443594,Naina,2005,20-May-05,Drama | Horror | Mystery,Urmila Matondkar | Anuj Sawhney | Malavikka | Amardeep Jha,Shripal Morakhia,0,2
tt0443708,Page 3,2005,21-Jan-05,Drama,Konkona Sen Sharma | Atul Kulkarni | Sandhya Mridul | Tara Sharma,Madhur Bhandarkar,0,5
tt0444767,A Sublime Love Story: Barsaat,2005,19-Aug-05,Romance,Bobby Deol | Bipasha Basu | Priyanka Chopra | Gajendra Chouhan,Suneel Darshan,0,3
tt0444769,Blackmail,2005,28-Jan-05,Action | Drama | Thriller,Ajay Devgn | Sunil Shetty | Priyanka Chopra | Dia Mirza,Anil Devgan,0,1
tt0444781,Deewane Huye Paagal,2005,25-Nov-05,Comedy | Romance,Akshay Kumar | Sunil Shetty | Shahid Kapoor | Rimi Sen,Vikram Bhatt,0,2
tt0444820,Fareb,2005,N/A,Drama | Thriller,Shilpa Shetty | Manoj Bajpayee | Shamita Shetty | Parmeet Sethi,Deepak Tijori,0,1
tt0444840,Humko Deewana Kar Gaye,2006,14-Apr-06,Romance,Akshay Kumar | Katrina Kaif | Bipasha Basu | Bhagyashree,Raj Kanwar,0,2
tt0444849,Karam,2005,11-Mar-05,Crime | Thriller,John Abraham | Priyanka Chopra | Bharat Dabholkar | Vishwajeet Pradhan,Sanjay F. Gupta,0,2
tt0444874,Main Aisa Hi Hoon,2005,06-May-05,Musical | Drama,Ajay Devgn | Sushmita Sen | Esha Deol | Anupam Kher,Harry Baweja,0,1
tt0444913,Tango Charlie,2005,25-Mar-05,Action | Drama | War,Ajay Devgn | Bobby Deol | Sanjay Dutt | Sunil Shetty,Mani Shankar,0,1
tt0444915,Tathastu,2006,N/A,Drama,Sanjay Dutt | Ameesha Patel | Jayapradha | Gulshan Grover,Anubhav Sinha,0,1
tt0445022,Jurm,2005,10-Feb-05,Thriller,Bobby Deol | Lara Dutta | Milind Gunaji | Shakti Kapoor,Vikram Bhatt,0,1
tt0445056,Sheesha,2005,11-Feb-05,Drama | Romance | Thriller,Neha Dhupia | Elidh MacQueen | Niju Mavani | Nares Ngamseera,Ashu Trikha,0,1
tt0447235,Kiss Kis Ko,2004,N/A,Musical,Chaitanya Bhosle | Sherrin Verghese | Bhumika Puri | Aparna Kumesh,Sharad Sharan,0,1
tt0447890,Chaahat Ek Nasha...,2005,11-Feb-05,Romance,Aryan Vaid | Manisha Koirala | Preeti Jhangiani | Sharad S. Kapoor,Jay Prakash | Surya Prakash,0,1
tt0448121,Sins,2005,25-Feb-05,Drama | Romance,Vinod Pande | Shiney Ahuja | Seema Rahmani,Vinod Pande,0,2
tt0448206,Bunty Aur Babli,2005,27-May-05,Adventure | Comedy | Crime,Amitabh Bachchan | Rani Mukerji | Abhishek Bachchan | Kiran Juneja,Shaad Ali,0,7
tt0449189,Banaras,2006,07-Apr-06,Musical | Drama,Urmila Matondkar | Ashmit Patel | Dimple Kapadia | Raj Babbar,Pankaj Parashar,0,1
tt0449228,Dosti: Friends Forever,2005,23-Dec-05,Romance,Akshay Kumar | Bobby Deol | Kareena Kapoor | Lara Dutta,Suneel Darshan,0,2
tt0449306,Lucky: No Time for Love,2005,08-Apr-05,Musical | Drama | Romance,Salman Khan | Sneha Ullal | Mithun Chakraborty | Kader Khan,Radhika Rao | Vinay Sapru,0,3
tt0449389,Shaadi No. 1,2005,03-Nov-05,Comedy,Fardeen Khan | Zayed Khan | Sharman Joshi | Esha Deol,David Dhawan,0,2
tt0449870,Chehraa,2005,18-Feb-05,Thriller,Bipasha Basu | Dino Morea | Preeti Jhangiani | Irrfan Khan,Saurabh Shukla,0,1
tt0449982,Hum Dum,2005,11-Feb-05,Comedy | Romance,Romit Raaj | Anjana Sukhani | Benjamin Gilani | Tanvi Azmi,Kushan Nandy,0,1
tt0449994,Jodhaa Akbar,2008,15-Feb-08,Action | Adventure | Biography,Hrithik Roshan | Aishwarya Rai Bachchan | Sonu Sood | Poonam Sinha,Ashutosh Gowariker,0,5
tt0449999,Kabhi Alvida Naa Kehna,2006,11-Aug-06,Drama,Shah Rukh Khan | Rani Mukerji | Amitabh Bachchan | Preity Zinta,Karan Johar,0,5
tt0451631,Apaharan,2005,02-Dec-05,Action | Crime | Drama,Ajay Devgn | Nana Patekar | Bipasha Basu | Ayub Khan,Prakash Jha,0,5
tt0451639,Bachke Rehna Re Baba,2005,03-Jun-05,Comedy,Rekha | Mallika Sherawat | Paresh Rawal | Satish Shah,Govind Menon,0,2
tt0451787,Kyon Ki...,2005,03-Nov-05,Drama | Romance,Salman Khan | Kareena Kapoor | Rimi Sen | Jackie Shroff,Priyadarshan,0,2
tt0451803,Maine Pyaar Kyun Kiya,2005,15-Jul-05,Comedy | Drama | Romance,Salman Khan | Sushmita Sen | Katrina Kaif | Sohail Khan,David Dhawan,0,5
tt0451824,My Wife's Murder,2005,19-Aug-05,Thriller,Anil Kapoor | Suchitra Krishnamoorthi | Nandana Sen | Rajesh Tandon,Jijy Philip,0,2
tt0451833,No Entry,2005,26-Aug-05,Comedy | Drama | Musical,Anil Kapoor | Salman Khan | Fardeen Khan | Bipasha Basu,Anees Bazmee,0,7
tt0451850,Paheli,2005,24-Jun-05,Fantasy | Romance,Shah Rukh Khan | Anupam Kher | Rani Mukerji | Amitabh Bachchan,Amol Palekar,0,3
tt0451919,Socha Na Tha,2005,04-Mar-05,Romance | Comedy,Abhay Deol | Ayesha Takia | Ayesha Jhulka | Apoorva Jha,Imtiaz Ali,0,2
tt0451983,Zeher,2005,25-Mar-05,Thriller,Emraan Hashmi | Shamita Shetty | Udita Goswami | Sameer Kochhar,Mohit Suri,0,4
tt0453582,7 1/2 Phere: More Than a Wedding,2005,29-Jul-05,Comedy | Drama,Juhi Chawla | Irrfan Khan | Manoj Pahwa | Nina Kulkarni,Ishaan Trivedi,0,1
tt0453671,Garam Masala,2005,03-Nov-05,Comedy,Akshay Kumar | John Abraham | Paresh Rawal | Rimi Sen,Priyadarshan,0,6
tt0453729,Iqbal,2005,20-Jan-06,Drama,Naseeruddin Shah | Girish Karnad | Shreyas Talpade | Shweta Prasad,Nagesh Kukunoor,0,4
tt0453748,Kuchh Meetha Ho Jaye,2005,15-Apr-05,Comedy | Romance,Arshad Warsi | Mahima Chaudhry | Parvin Dabas | Sandhya Mridul,Samar Khan,0,1
tt0454396,Aryan: Unbreakable,2006,15-Dec-06,Drama,Sohail Khan | Sneha Ullal | Inder Kumar | Farida Jalal,Abhishek Kapoor,0,1
tt0454429,Chingaari,2006,17-Feb-06,Drama,Sushmita Sen | Mithun Chakraborty | Anuj Sawhney | Ila Arun,Kalpana Lajmi,0,1
tt0456144,Lage Raho Munna Bhai,2006,01-Sep-06,Comedy | Drama | Romance,Sanjay Dutt | Arshad Warsi | Vidya Balan | Boman Irani,Rajkumar Hirani,1,8
tt0456165,Salaam Namaste,2005,09-Sep-05,Comedy | Drama | Romance,Saif Ali Khan | Preity Zinta | Arshad Warsi | Tania Zaetta,Siddharth Anand,0,6
tt0456413,Fight Club: Members Only,2006,17-Feb-06,Action | Comedy,Sunil Shetty | Sohail Khan | Zayed Khan | Dino Morea,Vikram Chopra,0,2
tt0456481,Jaan-E-Mann: Let's Fall in Love... Again,2006,20-Oct-06,Musical | Romance,Salman Khan | Akshay Kumar | Preity Zinta | Anupam Kher,Shirish Kunder,0,2
tt0456500,Kyaa Kool Hai Hum,2005,06-May-05,Comedy | Mystery,Tusshar Kapoor | Ritesh Deshmukh | Isha Koppikar | Neha Dhupia,Sangeeth Sivan,0,6
tt0456549,Mr Ya Miss,2005,02-Dec-05,Comedy,Antara Mali | Ritesh Deshmukh | Divya Dutta | Aftab Shivdasani,Antara Mali | Satchit Puranik,0,2
tt0456558,Nazar,2005,20-May-05,Thriller,Meera | Ashmit Patel | Koel Purie | Neena Gupta,Soni Razdan,0,2
tt0457875,Ek Ajnabee,2005,09-Dec-05,Action | Adventure | Crime,Amitabh Bachchan | Arjun Rampal | Perizaad Zorabian | Rucha Vaidya,Apoorva Lakhia,0,2
tt0457940,Home Delivery: Aapko... Ghar Tak,2005,02-Dec-05,Comedy | Romance,Vivek Oberoi | Mahima Chaudhry | Ayesha Takia | Boman Irani,Sujoy Ghosh,0,1
tt0458017,Mixed Doubles,2006,10-Feb-06,Comedy | Drama,Konkona Sen Sharma | Ranvir Shorey | Koel Purie | Saurabh Shukla,Rajat Kapoor,0,2
tt0458027,Mumbai Godfather,2005,22-Sep-05,Action | Crime | Drama,Seema Biswas | Vikram Singh | Bhumika | Govind Namdeo,Deepak Balraj Vij,0,1
tt0459133,Shabnam Mausi,2005,20-May-05,Drama,Ashutosh Rana | Sujeet Chaubey | Divya Desai | Jasvvant Khera,Yogesh Bharadwaj,0,1
tt0459293,"Gandhi, My Father",2007,27-Jul-07,Biography | Drama | History,Akshaye Khanna | Darshan Jariwala | Shefali Shetty | Bhoomika Chawla,Feroz Abbas Khan,0,1
tt0459423,Kahaani Gudiya Ki...: True Story of a Woman,2008,11-Apr-08,Drama,Divya Dutta | Arif Zakaria | Rajpal Yadav | Somed Agarwal,Prabhakar Shukla,0,1
tt0459475,Naam Gum Jaayega,2005,10-Apr-05,Thriller,Raqesh Vashisth | Dia Mirza | Aryan Vaid | Mandira Bedi,Amol Shetge,0,1
tt0459605,Eklavya: The Royal Guard,2007,16-Feb-07,Action | Drama | Thriller,Amitabh Bachchan | Saif Ali Khan | Sanjay Dutt | Vidya Balan,Vidhu Vinod Chopra,0,2
tt0461209,Ek Khiladi Ek Haseena,2005,18-Nov-05,Comedy | Crime | Thriller,Fardeen Khan | Koena Mitra | Kay Kay Menon | Rakhi Sawant,Suparn Verma,0,2
tt0461258,Kal: Yesterday and Tomorrow,2005,09-Dec-05,Drama | Mystery | Thriller,Shiney Ahuja | Murad Ali | Ahmed Chaudhary | Gopi Desai,Ruchi Narain,0,1
tt0461323,Pyare Mohan,2006,21-Apr-06,Comedy | Drama | Romance,Fardeen Khan | Vivek Oberoi | Esha Deol | Amrita Rao,Indra Kumar | Kookie V. Gulati,0,2
tt0461936,Don,2006,20-Oct-06,Action | Crime | Thriller,Shah Rukh Khan | Priyanka Chopra | Arjun Rampal | Isha Koppikar,Farhan Akhtar,1,6
tt0463279,02-Oct,2003,N/A,Crime,Ashutosh Rana | Saadhika | Sharat Saxena | Rocky Verma,Sunil Tiwari,0,1
tt0464160,Chup Chup Ke,2006,09-Jun-06,Comedy | Drama | Romance,Kareena Kapoor | Shahid Kapoor | Paresh Rawal | Neha Dhupia,Priyadarshan | Kookie V. Gulati,0,4
tt0466208,Bhairav,2001,N/A,Action,Hemant Birje | Mithun Chakraborty | Jack Gaud | Brij Gopal,T.L.V. Prasad,0,1
tt0466367,Chand Sa Roshan Chehra,2005,04-Mar-05,Romance,Samir Aftab | Talat Aziz | Tamannaah Bhatia | Kurush Deboo,Shabah Shamsi,0,1
tt0466398,Ssukh,2005,17-Jun-05,Comedy | Family | Romance,Aarti Chhabria | Jackie Shroff | Mahesh Anand | Rana Jung Bahadur,Kirti Kumar,0,1
tt0466460,Khosla's Nest,2006,22-Sep-06,Comedy | Crime | Drama,Anupam Kher | Boman Irani | Parvin Dabas | Tara Sharma,Dibakar Banerjee,0,4
tt0466546,The Film,2005,25-Nov-05,Drama | Thriller,Nassar Abdulla | Ravi Baswani | Rakesh Bedi | Mahima Chaudhry,Junaid Memon,0,1
tt0466580,Siskiyaan,2005,30-Sep-05,Drama | Thriller,Sanjay Chauhan | Neha Dhupia | Sachin Khedekar | Preeti Puri,Ashwini Chaudhary,0,1
tt0470398,Kasak,2005,22-Jul-05,Drama,Lucky Ali | Meera | Mukesh Tiwari | Nandini,Rajiv Babbar,0,1
tt0470521,Saawan... The Love Season,2006,07-Apr-06,Romance,Salman Khan | Saloni Aswani | Kapil Jhaveri | Prem Chopra,Saawan Kumar Tak,0,2
tt0470614,Yun Hota Toh Kya Hota: What If...?,2006,21-Jul-06,Drama,Konkona Sen Sharma | Irrfan Khan | Ayesha Takia | Jimmy Shergill,Naseeruddin Shah,0,1
tt0470869,Neal 'N' Nikki,2005,09-Dec-05,Comedy | Musical | Romance,Uday Chopra | Tanisha | Abhishek Bachchan | Richa Pallod,Arjun Sablok,0,2
tt0471646,Darwaza Bandh Rakho,2006,04-Aug-06,Comedy | Crime | Drama,Ishrat Ali | Abhay Bhargav | Snehal Dabi | Divya Dutta,J.D. Chakravarthi,0,1
tt0473310,Ram Gopal Varma's Indian Flames,2007,31-Aug-07,Action | Adventure | Comedy,Amitabh Bachchan | Mohanlal | Ajay Devgn | Vinod Jaywant,Ram Gopal Varma,0,1
tt0473367,Jaane Tu... Ya Jaane Na,2008,04-Jul-08,Comedy | Drama | Romance,Imran Khan | Genelia D'Souza | Manjari Phadnis | Ayaz Khan,Abbas Tyrewala,0,7
tt0473567,...Yahaan,2005,29-Jul-05,Romance,Jimmy Shergill | Minissha Lamba | Yashpal Sharma | Mukesh Tiwari,Shoojit Sircar,0,1
tt0475627,Shikhar,2005,30-Dec-05,Drama | Musical | Romance,Ajay Devgn | Shahid Kapoor | Bipasha Basu | Amrita Rao,John Mathew Matthan,0,2
tt0475645,Vaah! Life Ho Toh Aisi!,2005,23-Dec-05,Comedy | Family | Musical,Shahid Kapoor | Amrita Rao | Sanjay Dutt | Arshad Warsi,Mahesh Manjrekar,0,2
tt0476527,Bluffmaster!,2005,16-Dec-05,Comedy | Romance | Thriller,Abhishek Bachchan | Priyanka Chopra | Ritesh Deshmukh | Nana Patekar,Rohan Sippy,0,5
tt0476550,God Tussi Great Ho,2008,15-Aug-08,Comedy | Drama | Romance,Amitabh Bachchan | Salman Khan | Priyanka Chopra | Anupam Kher,Rumi Jaffery,0,2
tt0476729,Aksar,2006,03-Feb-06,Drama | Romance,Rajat Bedi | Till Dilumière | Udita Goswami | Hendrik Greis,Anant Mahadevan,0,5
tt0476762,Big Brother,2007,01-Feb-07,Action | Crime,Sunny Deol | Priyanka Chopra | Vikas Anand | Manoj Bhatia,Guddu Dhanoa,0,1
tt0476805,Malamaal Weekly,2006,10-Mar-06,Comedy | Drama | Romance,Paresh Rawal | Om Puri | Ritesh Deshmukh | Reema Sen,Priyadarshan,0,7
tt0476819,Nehlle Pe Dehlla,2007,02-Mar-07,Comedy | Thriller,Saif Ali Khan | Bipasha Basu | Neha Dhupia | Sanjay Dutt,Ajay Chandhok,0,1
tt0476848,Ramji Londonwaley,2005,02-Sep-05,Comedy | Drama | Family,Madhavan | Samita Bangargi | Satish Shah | Akhilendra Mishra,Sanjay Dayma,0,1
tt0476884,Taxi No. 9 2 11: Nau Do Gyarah,2006,24-Feb-06,Comedy | Drama | Thriller,Nana Patekar | John Abraham | Sonali Kulkarni | Sameera Reddy,Milan Luthria,0,5
tt0476888,"Tom, Dick, and Harry",2006,12-May-06,Comedy | Romance,Rakesh Bedi | Bobby Darling | Avtar Gill | Gulshan Grover,Deepak Tijori,0,4
tt0477252,36 China Town,2006,21-Apr-06,Comedy | Mystery | Thriller,Akshaye Khanna | Kareena Kapoor | Shahid Kapoor | Paresh Rawal,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0,5
tt0477253,Aashiq Banaya Aapne: Love Takes Over,2005,02-Sep-05,Drama | Romance | Thriller,Tanushree Dutta | Preeti Ganguli | Emraan Hashmi | Ashwini Khalsekar,Aditya Datt,0,3
tt0477574,Bengal Tiger,2001,N/A,Action | Crime,Sandeep Bedi | Mithun Chakraborty | Roshini Jaffery | Raushani Jaffrey,Adarsh Jain,0,1
tt0477857,Sehar,2005,N/A,Action | Crime | Drama,Arshad Warsi | Pankaj Kapur | Mahima Chaudhry | Sushant Singh,Kabeer Kaushik,0,2
tt0478868,Koi Mere Dil Mein Hai,2005,03-Jun-05,Drama,Dia Mirza | Sadashiv Amrapurkar | Rita Bhaduri | Birbal,Deepak Ramsay,0,1
tt0479674,Gumnam Qatil,2001,02-May-01,Horror,Yunus Parvez | Mahesh Raj | Ghanshyam Rohera | Rakesh,Harinam Singh,0,1
tt0480572,Pyaar Ke Side Effects,2006,15-Sep-06,Comedy | Drama | Romance,Rahul Bose | Mallika Sherawat | Ranvir Shorey | Sharat Saxena,Saket Chaudhary,0,3
tt0482305,Ek Aur Visphot,2002,N/A,Crime,Makrand Deshpande | Kishori Godbole | Raza Murad | Mahavir Shah,M.I. Raj,0,1
tt0483029,Kyon?,2003,N/A,Crime,Vinay Apte | Ashok Beniwal | Chaitanya Chaudhary | Rahul Dev,Kalpana Lajmi,0,1
tt0483239,Bullet: Ek Dhamaka,2005,04-Feb-05,Action | Drama,Benjamin Gilani | Natalya Gudkova | Iqbal Khan | Asseem Merchant,Irfan Khan,0,1
tt0483282,Marshal,2002,N/A,Action,Ishrat Ali | Liyaqat Bari | Mithun Chakraborty | Charulatha,Manish R. Khandelwal,0,1
tt0484279,Miss India: The Mystery,2003,03-Sep-03,Mystery,Priyanka Chopra | Neha Dhupia | Dolly | Supriya Karnik,Pradeep Maini,0,1
tt0485272,Salaam-E-Ishq,2007,25-Jan-07,Comedy | Drama | Musical,Salman Khan | Priyanka Chopra | Anil Kapoor | Juhi Chawla,Nikhil Advani,0,1
tt0485466,Jawani Diwani: A Youthful Joyride,2006,06-Jan-06,Romance,Emraan Hashmi | Celina Jaitly | Hrishitaa Bhatt | Mahesh Manjrekar,Manish Sharma,0,2
tt0485513,"Main, Meri Patni... Aur Woh!",2005,07-Oct-05,Comedy | Drama | Romance,Naseeruddin Shah | Rajpal Yadav | Rituparna Sengupta | Kay Kay Menon,Chandan Arora,0,1
tt0485522,Umrao Jaan,2006,03-Nov-06,Drama | Romance,Aishwarya Rai Bachchan | Shabana Azmi | Sunil Shetty | Abhishek Bachchan,J.P. Dutta,0,1
tt0485551,Time Pass,2005,N/A,Romance,Sherlyn Chopra | Tanaaz Currim Irani | Adi Irani | Monica Patel,Chander Mishra,0,1
tt0486615,London Dreams,2009,30-Oct-09,Musical,Salman Khan | Om Puri | Ajay Devgn | Dilyana Bouklieva,Vipul Amrutlal Shah,0,2
tt0487148,Chand Bujh Gaya,2005,18-Mar-05,Drama | Thriller,Mukesh Ahuja | Ishrat Ali | Aliza | Neha Bam,Sharique Minhaj,0,1
tt0487149,Chetna: The Excitement,2005,24-Jun-05,Thriller,Jatin Grewal | Navneet Kaur | Kiran Kumar | Payal Rohatgi,N/A,0,1
tt0488287,Darwaza,2002,N/A,Horror,Arun Mathur | Anil Nagrath | Amit Pachori | Sapna,Kanti Shah,0,1
tt0488316,Mazaa Mazaa,2005,N/A,Romance,Farid Amiri | Mridula Baruah | Pankaj Berry | Camila Bordonaba,T.L.V. Prasad,0,1
tt0488381,Corporate,2006,07-Jul-06,Drama,Bipasha Basu | Kay Kay Menon | Raj Babbar | Rajat Kapoor,Madhur Bhandarkar,0,4
tt0488414,Omkara,2006,28-Jul-06,Action | Crime | Drama,Ajay Devgn | Kareena Kapoor | Saif Ali Khan | Konkona Sen Sharma,Vishal Bhardwaj,0,2
tt0488798,Welcome,2007,21-Dec-07,Comedy | Crime | Drama,Akshay Kumar | Nana Patekar | Anil Kapoor | Mallika Sherawat,Anees Bazmee,0,7
tt0488836,Hanuman,2005,21-Oct-05,Animation,Archi | Rajesh Jolly | Mukesh Khanna | Sushmita Mukherjee,V.G. Samant | Milind Ukey,0,5
tt0488840,Koi Aap Sa: But Lovers Have to Be Friends,2005,14-Oct-05,Comedy | Drama | Romance,Aftab Shivdasani | Anita Hassandani | Dipannita Sharma | Himanshu Malik,Partho Mitra,0,1
tt0488906,Zinda,2006,12-Jan-06,Action | Adventure | Drama,Sanjay Dutt | John Abraham | Lara Dutta | Celina Jaitly,Sanjay Gupta,0,2
tt0488976,C U at 9,2005,25-Jun-05,Drama | Horror | Mystery,Isaiah | Malavikka | Kanksha | Marlon Rodrigues,Marlon Rodrigues,0,1
tt0489028,Double Cross: Ek Dhoka,2005,12-Jul-05,Comedy,Ayesha Jhulka | Negar Khan | Sahil Khan,Vicky Tejwani,0,1
tt0489486,"Good Boy, Bad Boy",2007,11-May-07,Comedy | Musical | Romance,Tusshar Kapoor | Emraan Hashmi | Isha Sharvani | Tanushree Dutta,Ashwini Chaudhary,0,2
tt0489560,Shaadi Se Pehle,2006,07-Apr-06,Comedy | Musical | Romance,Akshaye Khanna | Ayesha Takia | Mallika Sherawat | Sunil Shetty,Satish Kaushik,0,2
tt0490170,Love Story 2050,2008,04-Jul-08,Action | Adventure | Drama,Harman Baweja | Priyanka Chopra | Boman Irani | Archana Puran Singh,Harry Baweja,0,1
tt0490210,Sarkar Raj,2008,06-Jun-08,Action | Crime | Drama,Amitabh Bachchan | Abhishek Bachchan | Aishwarya Rai Bachchan | Ravi Kale,Ram Gopal Varma,1,3
tt0490417,Gangobai,2002,12-Aug-02,Action,Prithvi | Satnam Kaur | Durgesh Nandni | Kiran Kumar,Jitendra Chawda,0,1
tt0490434,Kaaboo,2002,N/A,Action,Rajat Bedi | Sudesh Berry | Abhay Bhargav | Ishwar,Vicky Ranawat,0,1
tt0490454,Meri Aashiqui,2005,N/A,Romance,Rahul Roy | Himani Shivpuri | Prithvi Zutshi,N/A,0,1
tt0490475,Raghu More: Bachelor of Hearts,2003,N/A,Comedy,Anamika Goel | Sonika Kapoor | Mangala Kenkre | Faraha Khan,Iqbal Raj,0,1
tt0491724,Prarambh,2004,13-Aug-04,Drama,Mukesh Bhatt | Shama Deshpande | Sanjay Gandhi | Vijay Gupta,Kumar Dave,0,1
tt0493417,Fool N Final,2007,01-Jun-07,Action | Comedy | Romance,Shahid Kapoor | Ayesha Takia | Vivek Oberoi | Sunny Deol,Ahmed Khan,0,2
tt0493437,Apna Sapna Money Money,2006,10-Nov-06,Comedy | Musical | Romance,Bobby Darling | Ritesh Deshmukh | Avtar Gill | Vrajesh Hirjee,Sangeeth Sivan,0,5
tt0494290,Vivah,2006,10-Nov-06,Drama | Family | Musical,Shahid Kapoor | Amrita Rao | Anupam Kher | Alok Nath,Sooraj R. Barjatya,0,8
tt0495022,Ankahee,2006,19-May-06,Drama | Romance | Thriller,Aftab Shivdasani | Ameesha Patel | Esha Deol | Amin Hajee,Vikram Bhatt,0,1
tt0495032,Gangster,2006,28-Apr-06,Crime | Drama | Mystery,Kangana Ranaut | Shiney Ahuja | Emraan Hashmi | Gulshan Grover,Anurag Basu,0,5
tt0495034,Golmaal: Fun Unlimited,2006,14-Jul-06,Comedy,Ajay Devgn | Arshad Warsi | Sharman Joshi | Tusshar Kapoor,Rohit Shetty,0,6
tt0497606,Dansh,2005,02-Sep-05,Drama,Kay Kay Menon | Sonali Kulkarni | Aditya Srivastava | Vijay Raj,Kamika Verma | Kanika Verma,0,1
tt0497887,Bhola in Bollywood,2004,15-Oct-04,Comedy,Ali Asghar | Raj Babbar | Suresh Chatwal | Avtar Gill,Sumbul Gazi,0,1
tt0499041,Kalyug,2005,09-Dec-05,Action | Crime | Drama,Kunal Khemu | Deepal Shaw | Smiley Suri | Atul Parchure,Mohit Suri,0,5
tt0499375,Guru,2007,12-Jan-07,Biography | Drama | Musical,Mithun Chakraborty | Abhishek Bachchan | Aishwarya Rai Bachchan | Madhavan,Mani Ratnam,0,6
tt0758053,Saawariya,2007,09-Nov-07,Drama | Musical | Romance,Ranbir Kapoor | Sonam Kapoor | Salman Khan | Rani Mukerji,Sanjay Leela Bhansali,0,1
tt0770214,Kabul Express,2006,15-Dec-06,Action | Comedy | Drama,John Abraham | Arshad Warsi | Salman Shahid | Hanif Hum Ghum,Kabir Khan,0,2
tt0779768,Teesri Aankh: The Hidden Camera,2006,03-Mar-06,Action | Thriller,Sunny Deol | Ameesha Patel | Neha Dhupia | Mukesh Rishi,Harry Baweja,0,1
tt0795434,Namastey London,2007,23-Mar-07,Comedy | Drama | Romance,Akshay Kumar | Katrina Kaif | Rishi Kapoor | Clive Standen,Vipul Amrutlal Shah,0,5
tt0800956,Life in a Metro,2007,11-May-07,Comedy | Drama | Romance,Dharmendra | Irrfan Khan | Konkona Sen Sharma | Kay Kay Menon,Anurag Basu,0,5
tt0800981,Anthony Kaun Hai?,2006,04-Aug-06,Comedy | Thriller,Sanjay Dutt | Arshad Warsi | Minissha Lamba | Anusha Dhandekar,Raj Kaushal,0,1
tt0805184,Bhagam Bhag,2006,22-Dec-06,Comedy | Mystery | Romance,Akshay Kumar | Govinda | Paresh Rawal | Lara Dutta,Priyadarshan,0,6
tt0806088,Heyy Babyy,2007,24-Aug-07,Comedy | Drama,Akshay Kumar | Vidya Balan | Fardeen Khan | Ritesh Deshmukh,Sajid Khan,0,6
tt0807758,Partner,2007,20-Jul-07,Comedy | Romance,Salman Khan | Govinda | Lara Dutta | Katrina Kaif,David Dhawan,0,7
tt0808306,Honeymoon Travels Pvt. Ltd.,2007,23-Feb-07,Comedy | Drama | Romance,Ranvir Shorey | Dia Mirza | Abhay Deol | Minissha Lamba,Reema Kagti,0,4
